WA,111,510,no,no,0,152.2,114,137.2,102,185.9,97,9.8,3,0,False.
WY,185,415,yes,yes,30,154.1,114,118.7,106,258.4,105,12.9,3,2,False.
OK,101,415,no,no,0,269.7,85,207.6,86,214.2,107,4.5,15,3,True.
OR,33,415,no,yes,29,157.4,99,117.9,80,279.2,79,13.9,11,4,True.
ID,60,510,no,no,0,221.1,106,178.6,48,202.7,90,7.4,3,1,False.
IL,179,408,no,no,0,234.5,134,164.2,94,191.4,72,6.1,4,1,False.
OH,98,510,no,yes,29,111.1,105,217.9,101,248.1,108,6.6,3,2,False.
WV,100,415,no,no,0,166,102,236.1,97,134.3,93,10.9,4,1,False.
TN,120,415,no,no,0,185.7,133,235.1,149,256.4,78,16.9,6,0,False.
DE,96,415,no,yes,26,175.8,96,206.6,84,178,105,11.1,2,2,False.
NV,88,415,no,no,0,166.7,61,179.3,88,242.7,131,6.8,7,4,True.
DE,129,510,no,no,0,334.3,118,192.1,104,191,83,10.4,6,0,True.
AR,94,408,no,no,0,136.2,114,165.1,118,137.9,71,9.6,5,0,False.
WY,160,408,no,no,0,82.7,116,194.6,95,159,54,10.9,9,0,False.
IN,94,510,no,no,0,245,112,180.4,91,262.9,105,9.7,6,1,False.
SD,183,415,no,yes,31,171.2,104,193.6,74,196.5,85,10.2,4,1,False.
ID,92,415,yes,no,0,173.1,140,240.3,105,233.2,117,9,5,1,False.
WI,68,415,no,no,0,148.8,70,246.5,164,129.8,103,12.1,3,3,False.
PA,28,415,no,no,0,168.2,87,161.7,92,192.4,112,10.1,3,3,False.
AK,86,408,no,no,0,150.8,85,295.9,88,247.2,104,12.5,1,1,False.
TN,70,510,no,no,0,126.3,99,141.6,106,255.9,96,9.6,2,0,False.
DC,148,415,no,yes,38,209.2,110,116.6,73,109.6,105,16.5,4,2,False.
MT,34,415,no,yes,14,151.5,100,248.7,126,199.8,120,10.7,5,2,False.
MT,109,510,no,no,0,154.8,82,287.7,109,208.4,80,5.9,9,3,False.
NH,117,510,yes,no,0,54.2,100,303.2,84,171.8,84,8.6,2,1,True.
DC,138,415,no,no,0,170.5,87,118.2,116,187.9,111,11.2,7,2,False.
MD,125,408,no,no,0,137.1,94,209.8,83,238.4,114,8.6,4,1,False.
ID,99,408,no,no,0,190.4,102,158.1,107,271.5,92,11.2,4,2,False.
MT,160,415,no,no,0,97.5,113,268.1,69,255.3,62,13.2,4,3,False.
SD,98,415,no,no,0,0,0,159.6,130,167.1,88,6.8,1,4,True.
VA,72,510,yes,yes,29,139.8,114,138.2,91,221,88,5.5,6,0,False.
ID,31,415,no,no,0,177.3,129,152.8,105,162.9,92,5.1,2,0,False.
OK,52,510,no,yes,38,169.3,88,225.9,97,172,86,8.2,3,0,False.
IN,51,510,no,no,0,214.8,94,149.7,58,283.4,66,10.2,5,0,False.
AL,167,510,no,no,0,207.6,88,132.4,63,255.2,98,14.1,5,0,False.
IL,87,408,yes,yes,36,171.2,138,185.8,102,227.6,97,10.8,3,1,False.
OR,103,510,yes,no,0,171.7,78,144.5,86,157.9,106,6.8,3,3,False.
NV,148,510,no,no,0,216.2,95,185.7,105,300,143,10,5,2,False.
MT,100,415,no,no,0,96.5,86,210.2,133,146.4,106,12.5,3,1,True.
CT,23,510,no,no,0,321.6,107,251.6,115,141.1,158,11.3,3,2,True.
ID,83,415,yes,yes,32,94.7,111,154.4,98,200.4,109,10.6,6,2,False.
OK,117,415,no,yes,31,104.9,115,237.6,125,263.4,104,7.7,6,3,False.
IA,89,415,no,yes,35,174.4,108,196.7,100,127.4,74,11.8,3,1,False.
WV,93,415,no,no,0,141.7,95,221,100,227.1,71,10.2,3,0,False.
ME,205,510,no,yes,24,175.8,139,155,98,180.7,64,7.8,5,2,False.
VA,182,415,no,no,0,176.1,90,174.9,106,234.7,134,9.7,4,1,False.
ND,101,415,no,no,0,217.7,118,231.7,128,185.3,128,0,0,3,False.
MA,150,408,no,yes,27,209.8,112,155,80,251.5,111,7.2,6,0,False.
KS,101,510,no,yes,25,144.1,144,167.6,105,240,107,14.5,3,1,False.
HI,105,510,no,no,0,125.4,116,261.5,95,241.6,104,11.4,9,2,False.
ME,28,415,no,no,0,236.8,102,167.1,87,280.2,115,9.7,3,3,False.
WA,177,415,no,no,0,266.1,91,225.2,79,224.7,58,8.9,8,3,True.
VA,11,408,no,yes,24,131.5,98,230.2,111,283.7,87,10,3,2,False.
IL,151,408,no,no,0,134.5,88,143.1,112,223.9,61,15.4,1,1,False.
OR,38,415,no,no,0,194.4,94,186.7,95,223.3,90,10.8,5,3,False.
DC,157,510,no,yes,29,219.2,102,206,109,192.4,117,15,5,1,False.
NJ,88,510,no,no,0,144.3,116,156.4,74,214.7,90,7.8,10,3,False.
MS,76,408,no,no,0,173.2,93,131.2,80,170.9,104,5.4,3,0,False.
UT,157,408,no,no,0,229.8,90,147.9,121,241.4,108,9.6,7,3,False.
VA,121,415,no,no,0,134.1,112,195.1,104,159.6,139,10.5,2,2,False.
MT,138,415,no,no,0,133.9,87,166.4,110,193.5,139,15.4,3,1,False.
SD,86,415,no,no,0,223.9,75,155.7,109,150.2,143,7.3,9,1,False.
GA,92,510,no,no,0,208,125,198.9,76,76.4,97,8.6,6,0,False.
NC,182,415,no,no,0,279.5,118,203.2,113,174.2,101,10.7,4,2,True.
FL,85,408,no,yes,33,207.9,95,233.5,88,221.3,92,13.5,3,1,False.
CT,107,408,no,no,0,90.7,90,207.5,109,169.4,96,5.6,5,2,False.
MT,130,408,no,yes,19,152.9,87,213.2,99,205.3,114,10.8,6,2,False.
MN,52,415,no,yes,32,130.1,68,247.2,77,289.4,87,13.5,5,2,False.
LA,155,415,no,no,0,203.4,100,190.9,104,196,119,8.9,4,0,True.
TN,33,415,no,yes,35,186.8,124,261,69,317.8,103,15,5,0,False.
RI,155,408,yes,no,0,163.1,94,291.7,108,96.4,111,11.2,3,0,False.
CT,66,415,no,yes,29,229.4,104,257.4,84,231.5,119,8,1,2,False.
VA,132,510,no,no,0,81.1,86,245.2,72,237,115,10.3,2,0,False.
ID,134,415,no,no,0,204.7,108,143.1,105,165.8,84,11,4,6,False.
AK,50,408,no,no,0,183.6,107,58.6,118,202.6,99,8.7,3,1,False.
TN,74,415,no,yes,25,234.4,113,265.9,82,241.4,77,13.7,4,0,False.
WV,191,408,no,no,0,162,104,241.2,120,210.4,83,10.9,7,1,False.
VT,129,408,no,no,0,186,127,262.3,96,98.9,63,11.5,6,4,False.
OK,49,415,no,no,0,213.8,79,265.1,93,239.8,128,15.6,7,0,False.
HI,115,415,no,yes,33,145,72,194.5,157,242.3,138,14.2,3,2,False.
WA,104,415,no,no,0,139.7,78,202.6,119,203.6,102,11.3,5,2,False.
NY,82,415,no,no,0,167.1,77,131.8,79,187.4,98,9.4,1,6,True.
IA,45,415,no,no,0,211.3,87,165.7,97,265.9,72,13.3,6,1,False.
IN,130,408,no,no,0,115.6,129,167.8,104,141.8,124,12.6,9,1,False.
OR,33,415,yes,no,0,190.6,100,161.7,104,189.9,136,13,6,1,False.
LA,128,415,no,no,0,148.5,105,243,106,255.2,114,6.8,2,1,False.
OR,116,415,yes,no,0,215.4,104,204.8,79,278.5,109,12.6,5,3,False.
FL,58,510,no,no,0,234.8,89,106.8,131,178.5,122,9.9,6,0,False.
MD,97,415,no,no,0,218,86,184,94,240.5,110,6.4,8,3,False.
DC,141,415,no,yes,37,185.4,87,178.5,128,218.3,107,8,3,4,False.
TN,80,415,yes,no,0,276.5,122,195.6,79,210.3,78,7.2,3,1,True.
MO,45,408,no,no,0,207.6,71,152.7,94,217.8,125,12.4,13,1,False.
LA,87,415,no,no,0,228.7,90,163,99,154.1,90,11.8,3,1,False.
CT,144,510,yes,yes,35,174.8,127,219.6,93,255.8,90,12.8,3,0,False.
NC,115,415,yes,no,0,180,119,198.8,126,217.1,70,12.4,3,1,False.
NJ,139,415,no,yes,43,231,85,222.3,82,148,105,8.3,5,2,False.
KY,115,510,no,no,0,99.7,107,145.1,96,149.4,99,14.1,4,2,False.
CO,66,408,no,yes,40,141.7,87,268.3,89,241.3,68,8.5,7,0,False.
NM,54,415,no,yes,24,92.3,88,193.1,98,99.3,119,11.6,3,2,False.
NE,123,415,no,no,0,150,98,89.8,95,326,91,11.1,3,3,False.
WI,127,415,no,no,0,218.6,93,149.9,130,204.6,131,9.2,5,2,False.
VA,76,510,no,yes,33,189.7,66,212.8,65,165.7,108,10,5,1,False.
DC,114,415,no,no,0,147.1,119,161,111,275.9,106,9,3,5,True.
NE,64,408,no,no,0,261.9,113,148.1,99,145.2,74,13.8,4,0,False.
TX,53,415,no,no,0,119.7,113,189.7,84,256.2,108,12.9,7,2,False.
MS,137,510,no,no,0,147.2,119,192.8,91,172.7,105,10.2,4,1,False.
MA,40,408,no,yes,31,224.7,69,134.5,81,120.3,104,7.5,5,1,True.
ND,87,415,yes,yes,40,221.6,79,157.1,74,222.4,124,11.5,3,1,False.
WY,125,415,no,no,0,140.1,132,209.6,126,264.1,77,8,2,1,False.
OH,84,408,no,no,0,159.5,125,247.1,90,187.9,82,7.2,4,2,False.
PA,171,415,no,yes,25,223.2,77,183.2,118,150.8,90,10.2,3,3,False.
CT,40,510,yes,no,0,220.8,100,265.7,106,212.8,94,6.4,3,0,False.
WV,64,415,no,yes,22,200.4,80,131.1,84,230.7,67,7.6,5,1,False.
CT,37,408,no,no,0,134.9,98,248.4,130,236.2,113,14.7,2,3,False.
NJ,107,408,no,yes,36,96.3,83,179.6,91,166.3,121,10.3,2,1,False.
WA,132,415,no,no,0,240.1,115,180.4,91,133.4,122,8,6,3,False.
GA,125,415,no,yes,39,236.1,107,289.2,110,175.4,107,9.1,4,2,False.
MO,89,415,no,no,0,178.7,81,233.7,74,131.9,120,9.1,4,1,False.
GA,112,415,no,yes,22,181.8,110,228.1,123,262.7,141,9.2,4,2,False.
WV,104,415,no,no,0,225.9,123,162.8,106,272.1,85,10.1,4,1,False.
NE,70,415,no,no,0,213.4,86,204.7,77,256.6,101,5.7,4,1,False.
OK,155,415,no,yes,23,243.9,112,133,106,213.7,123,13.4,11,2,False.
TX,88,510,no,no,0,138.3,116,236,138,179.1,110,9.6,4,3,False.
VT,93,510,no,yes,32,218.7,117,115,61,192.7,85,9.4,5,2,False.
DC,136,510,no,no,0,204.5,63,208.8,95,224,119,9.8,2,0,False.
WA,106,408,no,no,0,193.6,66,238.2,82,176.4,107,12.9,3,0,False.
WY,111,415,no,no,0,222.2,96,162.5,111,184.9,120,11.9,7,4,False.
CA,127,510,no,no,0,107.9,128,187,77,218.5,95,0,0,0,False.
UT,73,415,no,no,0,182.3,115,199.2,97,120.2,113,18,5,1,False.
UT,61,415,yes,yes,29,128.2,119,171.7,83,250.9,114,11.7,6,3,False.
WA,117,408,no,no,0,191.1,93,282.8,56,84.8,118,12,4,2,False.
AR,86,408,no,yes,16,145.7,88,191,129,215.5,82,11.3,7,0,False.
SC,78,415,no,no,0,155,106,175.3,101,155.6,125,11.8,5,2,False.
AL,47,408,no,yes,28,141.3,94,168,108,113.5,84,7.8,2,1,False.
AR,109,415,no,yes,29,111.2,90,263.5,98,224.7,128,9,6,6,True.
AK,41,415,no,no,0,159.3,66,125.9,75,261.9,76,11.1,5,1,False.
TN,93,510,yes,no,0,168.4,114,276,127,196.2,48,11.4,3,1,False.
AR,95,415,no,no,0,69.4,79,190.8,109,219.9,102,8.9,5,0,False.
AR,135,510,no,yes,27,273.4,141,154,99,245.8,112,12.3,6,1,False.
WV,148,415,no,yes,26,244.9,150,118,138,236,91,15.2,4,2,False.
AZ,93,415,no,no,0,271.6,71,229.4,108,77.3,121,10.9,3,2,False.
IL,149,408,no,no,0,69.1,117,136.3,100,181.7,53,6.3,3,1,False.
TX,136,408,no,no,0,269.8,106,228.8,101,257.5,106,10.1,8,1,True.
ID,118,415,no,no,0,140.4,112,187.1,60,207.9,155,7.9,1,0,False.
NH,141,415,no,yes,32,322.4,92,283.2,107,209.5,111,6.7,3,1,True.
KY,39,415,no,no,0,295.4,126,232.1,117,204.4,123,11.5,2,1,True.
OH,96,415,no,no,0,106.6,128,284.8,87,178.9,92,14.9,7,1,False.
KS,110,510,no,no,0,208,69,95.1,94,178.5,129,8,11,1,False.
MN,103,415,no,no,0,198.5,112,42.5,90,179.2,124,12.4,5,0,False.
PA,82,415,no,yes,24,155.2,131,244.5,106,122.4,68,10.7,3,1,False.
FL,159,415,no,yes,15,113.9,102,145.3,146,195.2,137,11.8,9,1,False.
PA,101,415,no,no,0,206.6,105,224.9,117,249.9,100,14.6,3,0,False.
KS,73,408,no,no,0,194.8,112,167.2,85,100.3,61,10.8,6,1,False.
LA,149,415,no,yes,20,198.9,77,274,88,190.7,76,14.3,9,1,False.
NM,55,510,no,no,0,286.7,100,134.4,121,192.9,122,6.9,5,2,False.
TX,159,415,no,no,0,87.7,103,278.2,97,170.6,93,10.5,10,1,False.
IA,130,415,no,no,0,150.4,119,230.5,99,186.3,76,12.3,4,1,False.
TX,51,415,no,no,0,180.5,88,134.7,102,170.7,97,10,3,2,False.
CT,100,415,no,no,0,235.8,130,176,69,63.6,122,7.3,1,2,False.
TN,123,415,no,yes,34,305.2,80,156.5,109,280,81,13.2,7,1,False.
TN,120,408,yes,no,0,179.9,72,170,98,190.6,89,13.8,2,1,True.
NH,90,408,no,no,0,140.2,97,213.9,102,120,126,7.1,2,1,False.
VA,139,415,yes,no,0,161.5,121,192.9,137,168.3,96,11.2,13,0,False.
NH,123,408,no,no,0,224,99,210.7,80,231.9,75,2.1,5,0,False.
WI,78,408,no,no,0,87,102,193.6,64,205.8,120,11,5,0,False.
VA,89,415,no,yes,32,209.9,113,249.8,104,224.2,92,8.7,7,1,False.
PA,75,510,no,no,0,109,88,259.3,120,182.1,119,13.3,3,4,True.
UT,68,415,no,no,0,213.9,112,260.5,100,233.8,97,8.4,3,1,True.
AL,132,408,no,no,0,222.4,85,165.4,76,208.4,97,11.2,4,0,False.
MT,63,415,no,yes,33,184.2,111,312.6,89,264,55,12.2,4,1,False.
NV,110,408,no,yes,34,192.3,114,129.3,114,136.3,102,6.3,12,1,False.
SD,64,415,no,no,0,174.5,98,180.2,103,179,89,10.7,2,2,False.
VT,48,510,no,no,0,188.4,63,165.9,89,205.7,71,13.2,2,1,False.
CT,146,408,no,yes,23,149.6,96,239.8,124,293.5,135,7.4,4,2,False.
MO,112,510,no,yes,36,113.7,117,157.5,82,177.6,118,10,3,2,False.
TX,52,415,no,no,0,155,110,133.4,104,176.1,84,7,4,4,True.
WY,164,510,no,no,0,160.6,111,163.2,126,187.1,112,9,3,1,False.
AR,115,415,no,no,0,139.3,89,192.3,95,151,75,9.3,3,7,True.
VT,99,415,no,no,0,115.5,75,218.1,111,254.9,98,11.5,7,7,True.
MD,98,415,no,no,0,206.5,92,176.2,152,232.8,115,12.4,5,5,False.
MD,45,415,no,no,0,78.2,127,253.4,108,255,100,18,3,1,False.
ID,88,415,no,yes,31,181.6,91,213.2,120,207.8,104,11.4,4,1,False.
IL,31,415,no,yes,28,210.5,101,250.5,86,241.6,125,11.5,2,1,False.
CT,33,510,no,no,0,182.5,65,232.1,96,149.2,82,7.5,2,2,False.
NH,56,415,no,yes,24,121.7,87,184,76,266.6,98,12.7,3,1,False.
MD,61,415,no,no,0,260,123,210.5,127,234.7,70,9,3,1,True.
IN,156,510,no,no,0,237.7,122,181.5,91,185.7,151,7.7,4,1,False.
NY,112,415,no,no,0,174.3,123,140.2,124,215.4,89,9,6,4,True.
WI,105,415,no,yes,34,218.5,61,196.7,74,151.1,103,9.9,4,2,False.
WV,131,415,no,no,0,196.1,89,185.5,87,250,132,5.2,6,2,False.
WV,144,510,no,yes,38,105,86,121.8,123,221.5,122,3.7,4,0,False.
MI,102,510,no,no,0,102.6,89,246,77,170.5,140,9.1,4,2,False.
GA,98,408,no,no,0,126.3,102,166.8,85,187.8,135,9.4,2,3,False.
VA,114,415,yes,yes,31,174.5,104,224.2,92,116.3,91,12.3,10,2,False.
FL,116,408,no,no,0,146.4,123,176.6,113,212.6,102,7.8,5,1,False.
MS,38,415,no,no,0,117.3,114,208.7,105,203.4,98,14.4,2,2,False.
MI,48,415,no,no,0,240,88,141,117,128.9,137,7.1,9,1,False.
TN,130,415,no,yes,12,141.9,92,228.9,102,195.1,101,8.7,5,0,False.
MD,90,415,no,no,0,145.6,103,197.1,137,294.5,83,10.5,4,0,False.
MN,117,408,no,no,0,161.6,104,196.3,119,294.8,111,13.8,2,1,False.
IL,68,415,yes,yes,29,195.5,113,171.6,96,204,85,13.5,9,1,True.
MO,142,415,no,yes,30,154,75,165.8,97,270,83,10.8,5,1,False.
MA,145,415,no,no,0,175.8,89,274.3,119,226.6,69,12.4,4,1,False.
MN,162,510,no,yes,46,224.9,97,188.2,84,254.6,61,12.1,2,0,False.
MN,100,415,no,yes,27,221.7,100,236.1,70,192.7,91,8,4,0,False.
WV,173,415,no,no,0,191.4,114,168.5,138,109.3,99,10.3,3,1,False.
DE,136,415,no,no,0,101.7,105,202.8,99,136.2,119,9.4,6,3,False.
ME,97,510,no,no,0,120.8,96,169.8,101,194.1,63,11.9,3,4,True.
DC,148,415,no,no,0,202,102,243.2,128,261.3,90,10.9,3,1,False.
AR,163,408,no,no,0,197,109,202.6,128,206.4,80,9.1,10,1,False.
MD,116,408,no,no,0,159.4,79,179.5,88,167.8,71,9.7,2,6,True.
MS,162,415,no,no,0,70.7,108,157.5,87,154.8,82,9.1,3,4,True.
OH,100,510,no,no,0,278,76,176.7,74,219.5,126,8.3,4,0,True.
ME,78,415,no,no,0,252.9,93,178.4,112,263.9,105,9.5,7,3,False.
VA,75,415,no,no,0,224.7,116,192,79,212.2,98,11.3,11,3,False.
WV,70,415,no,no,0,214.8,87,131,114,216.9,104,9.4,3,3,False.
SD,65,408,no,yes,31,282.3,70,152,89,225.5,93,12,4,1,False.
KY,113,415,no,no,0,215.6,96,193.4,127,105.4,115,13.5,3,1,False.
MI,91,415,no,no,0,154.4,165,168.3,121,239.9,81,11.7,4,5,True.
AR,33,408,no,no,0,251.9,81,194.6,96,211.2,87,8.4,3,2,False.
NJ,108,415,no,no,0,239.3,102,223.4,127,251.4,104,10.6,6,0,False.
UT,108,415,no,no,0,210.6,117,164.2,103,201.4,68,9.4,5,0,False.
ID,96,408,no,no,0,170.5,86,277.5,88,162.5,117,12.2,6,1,False.
MN,150,415,no,yes,28,174.4,75,169.9,80,201.6,130,11,4,1,False.
NE,85,415,no,no,0,259.8,85,242.3,117,168.8,72,5.4,1,0,False.
MN,101,415,no,no,0,183.9,115,255.9,101,275,145,10.8,11,1,False.
IN,122,408,no,no,0,170.5,94,173.7,109,248.6,75,11.3,2,1,False.
VT,162,510,no,no,0,220.6,117,155.2,121,186.7,89,10.5,11,1,False.
NJ,182,415,no,no,0,279.1,124,180.5,108,217.5,104,9.5,11,2,True.
NC,149,510,no,no,0,207.3,115,198.4,82,114.1,83,8.6,4,1,False.
WA,76,510,yes,no,0,246.8,110,206.3,63,208.4,123,13.2,5,0,True.
SD,119,510,no,no,0,94.2,108,264.1,100,203.7,79,7.3,3,1,False.
AK,127,510,no,yes,36,183.2,117,126.8,76,263.3,71,11.2,8,1,False.
FL,75,510,no,yes,26,118.5,86,213.9,118,132.6,99,13.4,3,2,False.
RI,123,415,no,yes,27,218.7,79,163.4,78,173.8,116,15,1,0,False.
CO,74,415,no,no,0,225.2,93,215.1,120,241.8,95,9.1,2,2,False.
AZ,84,415,no,no,0,159,80,167.9,128,167.6,101,12.3,5,1,False.
NV,86,510,no,no,0,141.3,72,154.3,95,210.6,91,8.2,5,1,False.
NC,73,415,no,yes,31,194.4,104,176,84,230.1,110,11.5,3,0,False.
NC,107,415,no,yes,38,204.2,57,205.9,92,286.5,80,8.3,4,0,False.
MS,126,415,no,no,0,256.5,112,199.5,90,188.3,122,7,5,3,False.
OK,112,415,no,no,0,166,79,74.6,100,247.9,74,6.3,7,0,False.
WV,94,510,yes,yes,23,197.1,125,214.5,136,282.2,103,9.5,5,4,False.
OH,84,408,yes,no,0,299.4,71,61.9,88,196.9,89,6.6,7,2,False.
CO,90,408,no,no,0,109.9,102,220.8,114,104,133,10.9,6,0,False.
ID,103,415,no,no,0,70.9,134,134.5,112,168.8,164,12,6,2,False.
OK,63,415,no,no,0,128.7,78,240.8,133,237.7,121,12.8,6,1,False.
NJ,1,415,no,yes,30,183.1,95,232.6,110,248.3,110,8.4,2,0,False.
OR,120,415,no,no,0,252,120,150.2,106,151.8,96,9.6,1,2,False.
MS,69,510,no,yes,27,268.8,78,246.6,89,271.9,102,16.4,3,0,False.
CO,55,408,no,yes,25,165.6,123,136.1,95,175.7,90,11,2,3,False.
HI,70,415,no,no,0,197.3,91,305.8,81,171,105,6.7,6,1,False.
NM,148,408,no,no,0,153.6,148,262.1,87,225.5,99,9.8,3,2,False.
WI,85,408,yes,no,0,165.4,107,196,126,349.2,110,9.6,7,2,False.
DC,63,408,no,no,0,83,64,177,106,245.7,89,13,3,0,False.
SD,34,408,no,no,0,180.6,65,280.4,99,292.4,105,5,3,1,False.
MD,139,415,no,no,0,181.6,119,335.7,118,149.8,64,8.3,6,4,False.
WA,143,510,no,no,0,160.4,120,285.9,104,182.5,85,6.9,4,3,False.
MD,106,415,no,no,0,165.3,118,210,101,187.2,93,8.5,3,2,False.
PA,92,408,no,yes,28,151.1,90,194.8,79,239.2,114,10,3,1,False.
WY,99,408,no,yes,28,200.7,88,264.2,116,172.7,102,9.1,5,1,False.
AZ,67,415,no,no,0,210.7,116,219.2,86,179.7,83,7.2,6,1,False.
TN,68,415,no,no,0,178.7,61,252.3,84,255.7,76,8.4,4,1,False.
SD,121,415,no,no,0,179.4,70,143,93,116.3,113,11.2,5,1,False.
CT,137,415,no,no,0,115,130,137.8,83,224,61,7.3,4,3,False.
MO,72,415,no,no,0,165.9,114,235.9,97,210.1,120,12,5,2,False.
NM,63,510,no,no,0,207.6,96,229,112,162.6,131,13.3,2,1,False.
NC,43,415,no,no,0,84.2,134,80.8,103,196.1,79,10.8,2,1,False.
VT,68,415,no,no,0,158.8,119,211.8,105,198.1,101,10.3,3,1,False.
MO,20,415,no,no,0,190,109,258.2,84,181.5,102,6.3,6,0,False.
NE,77,415,no,no,0,169.4,102,184.9,144,234.3,89,2,7,1,False.
NJ,151,415,no,no,0,118.9,128,278.3,65,194.8,61,13.2,10,2,False.
ND,180,415,no,no,0,224.9,105,250,101,216.1,73,6.7,5,3,True.
NV,116,510,no,yes,35,118,103,167.2,106,205.7,102,11.8,2,2,False.
MT,169,415,no,no,0,100.8,112,230,69,193.6,95,9.5,2,0,False.
VA,127,408,no,yes,25,173,91,245.8,64,300,99,4.8,3,0,False.
NY,44,510,no,no,0,143.2,77,169.8,114,215.8,77,7.6,4,1,False.
HI,86,408,no,yes,21,197.9,99,165.6,100,208,120,10.1,9,0,False.
WA,100,408,no,no,0,70.8,94,215.6,102,230.8,125,9.5,1,6,True.
DC,126,415,no,no,0,161.4,110,220.6,125,249.2,78,5.1,2,0,False.
TX,57,415,no,no,0,161,113,208,134,208.1,81,8.4,4,3,False.
SC,41,415,no,no,0,143.6,117,152.4,108,194.4,110,8.6,3,1,False.
NE,127,510,yes,no,0,180.9,114,209.5,118,249.9,105,7.4,4,2,False.
IA,45,510,no,no,0,159.8,91,120.4,86,163,93,10.6,3,2,False.
WV,88,510,no,no,0,131.5,99,174.8,128,184.2,83,7.9,2,5,True.
CA,84,415,no,no,0,280,113,202.2,90,156.8,103,10.4,4,0,True.
IA,98,415,no,no,0,216.8,86,190.8,114,187.5,79,11,9,0,False.
GA,93,408,no,yes,21,134.2,105,162.5,128,186.6,90,11.8,2,4,True.
NC,38,408,no,no,0,131.2,98,162.9,97,159,106,8.2,6,2,False.
NY,181,408,no,no,0,143.3,91,195.5,58,223.3,95,6,7,1,False.
MA,17,415,yes,no,0,162.8,118,229.6,91,332.7,94,13.6,3,0,True.
VA,145,408,no,no,0,199.2,124,126,86,289.2,135,7.6,3,1,False.
NC,126,415,no,no,0,103.7,93,127,107,329.3,66,14.4,1,0,False.
NV,160,415,no,no,0,176.2,90,196,115,263.9,95,9.2,4,1,False.
NV,64,415,no,no,0,97.2,80,186.2,90,189,92,10.4,6,2,False.
WV,102,408,no,no,0,234.8,125,199.2,99,163.2,88,10,1,4,False.
MD,76,415,yes,no,0,273.3,66,263.6,121,165.2,84,12,7,1,True.
OK,15,415,no,no,0,121.1,130,216,86,235.1,33,16.1,5,2,False.
MD,133,510,no,no,0,295,141,223.6,101,229.4,109,12.9,4,2,True.
AZ,90,415,no,no,0,179.1,71,190.6,81,127.7,91,10.6,7,3,False.
ND,167,408,yes,no,0,219.1,100,242.9,90,168.9,101,10.1,4,2,False.
KY,98,415,no,yes,36,168,81,163.2,125,172.7,120,8,2,6,True.
MT,10,510,no,no,0,183,103,214.8,77,206.4,73,8.7,6,2,False.
OR,59,408,no,yes,28,120.9,97,213,92,163.1,116,8.5,5,2,False.
WI,137,510,no,no,0,155.5,81,133.1,94,253.1,77,9.1,2,1,False.
UT,37,510,no,no,0,271.7,112,155.1,96,199.5,97,6.6,4,3,False.
ID,130,415,no,no,0,263.7,113,186.5,103,195.3,99,18.3,6,1,True.
NV,77,415,no,no,0,142.3,112,306.3,111,196.5,82,9.9,1,1,False.
NH,123,415,no,yes,22,197.6,105,80,86,120.8,82,15.6,12,2,False.
WY,33,415,no,no,0,213.9,88,239.8,119,148.7,71,9.8,14,2,False.
MN,99,408,no,no,0,128.8,86,203.9,105,282.6,131,14.1,4,2,False.
MN,124,510,yes,no,0,157.8,71,203.2,114,168.7,82,10,2,3,True.
AR,85,415,no,no,0,96.7,97,193.8,95,171.7,88,9.7,3,2,False.
KY,75,415,no,no,0,314.6,102,169.8,86,285.1,100,5.7,3,2,True.
GA,93,415,no,no,0,179.5,121,191.9,131,165.5,125,12,4,0,False.
RI,76,415,no,no,0,171.1,78,257.2,83,91.6,92,16.2,3,1,False.
OH,123,408,no,no,0,105,150,251.6,90,258,93,14.9,5,0,False.
SC,112,415,no,no,0,266,97,214.6,94,306.2,100,14.2,2,2,True.
ID,47,415,no,yes,28,172.9,109,137.6,94,203.8,109,8.3,6,1,False.
AZ,100,415,no,no,0,131.1,108,176.2,81,89.7,81,4.3,4,1,False.
MO,22,408,no,yes,14,199.1,100,221.8,103,65.7,91,4.2,1,1,False.
ND,166,510,no,no,0,197.9,89,251,113,138.3,85,11.2,2,2,False.
AZ,12,408,no,no,0,249.6,118,252.4,119,280.2,90,11.8,3,1,True.
SD,122,415,yes,yes,40,216.4,80,249.7,90,185.9,99,12.7,4,1,False.
MA,87,408,no,no,0,186.9,79,182.6,105,143.1,90,4.2,14,1,False.
AK,130,415,no,no,0,242.5,101,102.8,114,142.4,89,9.3,2,2,False.
NH,75,510,no,no,0,226.1,105,201.5,107,246.2,98,10.3,5,1,False.
MI,122,510,no,no,0,144.2,87,212.2,74,169.3,87,9.5,4,0,False.
SD,88,408,no,no,0,142.2,107,262.4,84,139.2,99,10.1,5,1,False.
ID,92,415,no,yes,29,201.3,130,203.7,115,129.9,113,6.4,6,1,True.
NC,165,415,no,no,0,207.7,109,164.8,94,54.5,91,7.9,3,0,False.
NV,42,415,no,no,0,303.9,106,232.2,54,147.1,76,5.8,3,1,True.
MI,139,415,no,yes,20,214.6,101,235.1,132,162.8,132,14.8,12,0,False.
VA,136,408,no,no,0,142.3,79,158,113,177.5,75,6,11,2,False.
NC,54,415,yes,no,0,190.5,108,259.7,108,141.5,111,9.7,2,2,True.
AK,121,408,no,yes,34,245,95,216.9,66,112.4,125,7.5,8,0,False.
HI,64,415,no,no,0,194.2,147,173.4,87,268.7,114,5.5,2,2,False.
